id,region,neighbourhood,room_type,price,number_of_reviews,availability_365,price_log,price_log_median,occupancy_proxy,occupancy_ord,reviews_log,popularity_score,potential_revenue_score
559061541814362858,Central,Vadhana,Entire home/apt,1243,18,363,7.126087273299125,7.460202536033221,0.005479452054794498,1,2.9444389791664403,3,22.380607608099663
559631317234095791,Central,Ratchathewi,Private room,1247,61,327,7.129297548929373,7.313886831633462,0.1041095890410959,2,4.127134385045092,3,43.88332098980077
559656037528038108,Central,Khlong Toei,Private room,2009,0,363,7.605890001053122,7.313886831633462,0.005479452054794498,1,0.0,1,7.313886831633462
560439068163939717,Central,Khlong Toei,Entire home/apt,2214,50,294,7.703007682479236,7.460202536033221,0.19452054794520546,2,3.9318256327243257,3,44.761215216199325
574961244850351330,Central,Parthum Wan,Entire home/apt,2257,7,130,7.722234744709607,7.460202536033221,0.6438356164383562,3,2.0794415416798357,3,67.14182282429898
577206657870525412,Central,Khlong Toei,Entire home/apt,1743,17,162,7.463936604468925,7.460202536033221,0.5561643835616439,3,2.8903717578961645,3,67.14182282429898
575587089602029851,Central,Vadhana,Entire home/apt,1857,4,360,7.527255919373784,7.460202536033221,0.013698630136986356,1,1.6094379124341003,3,22.380607608099663
577283351122859948,Central,Khlong Toei,Entire home/apt,2183,34,73,7.688913336864796,7.460202536033221,0.8,3,3.5553480614894135,3,67.14182282429898
575626374889949684,Central,Ratchathewi,Private room,1400,0,365,7.244941546337007,7.313886831633462,0.0,1,0.0,1,7.313886831633462
577292326375975939,Central,Khlong Toei,Entire home/apt,2065,22,79,7.633369649679584,7.460202536033221,0.7835616438356164,3,3.1354942159291497,3,67.14182282429898
577300629118036468,Central,Khlong Toei,Entire home/apt,2210,17,82,7.701200180857446,7.460202536033221,0.7753424657534247,3,2.8903717578961645,3,67.14182282429898
577810484671088045,Central,Parthum Wan,Entire home/apt,4211,3,273,8.345692873253865,7.460202536033221,0.2520547945205479,2,1.3862943611198906,3,44.761215216199325
577865238994934364,Central,Vadhana,Entire home/apt,2500,0,362,7.824445930877619,7.460202536033221,0.008219178082191747,1,0.0,1,7.460202536033221
578101313368144012,Central,Vadhana,Entire home/apt,2500,5,305,7.824445930877619,7.460202536033221,0.1643835616438356,2,1.791759469228055,3,44.761215216199325
578431596038468375,Central,Vadhana,Entire home/apt,4500,1,354,8.412054873292933,7.460202536033221,0.03013698630136985,1,0.6931471805599453,3,22.380607608099663
578579081530614339,Central,Khlong Toei,Entire home/apt,2000,26,59,7.601402334583733,7.460202536033221,0.8383561643835616,3,3.295836866004329,3,67.14182282429898
578586177898059850,Central,Khlong Toei,Entire home/apt,2000,26,67,7.601402334583733,7.460202536033221,0.8164383561643835,3,3.295836866004329,3,67.14182282429898
579068140610742967,Central,Vadhana,Entire home/apt,2607,30,230,7.866338923046544,7.460202536033221,0.36986301369863017,2,3.4339872044851463,3,44.761215216199325
579198997851336525,Central,Ratchathewi,Private room,1250,0,365,7.1316985104669115,7.313886831633462,0.0,1,0.0,1,7.313886831633462
579316340702993544,Central,Ratchathewi,Private room,1250,0,365,7.1316985104669115,7.313886831633462,0.0,1,0.0,1,7.313886831633462
579330437549995452,Central,Ratchathewi,Private room,1250,0,365,7.1316985104669115,7.313886831633462,0.0,1,0.0,1,7.313886831633462
579330754479174742,Central,Ratchathewi,Private room,1250,0,365,7.1316985104669115,7.313886831633462,0.0,1,0.0,1,7.313886831633462
579338713336965025,Central,Ratchathewi,Private room,1250,0,365,7.1316985104669115,7.313886831633462,0.0,1,0.0,1,7.313886831633462
576295001374741274,Central,Vadhana,Entire home/apt,4500,0,365,8.412054873292933,7.460202536033221,0.0,1,0.0,1,7.460202536033221
579342822193682798,Central,Ratchathewi,Private room,1290,0,365,7.1631723908466425,7.313886831633462,0.0,1,0.0,1,7.313886831633462
576734644694463315,Central,Vadhana,Entire home/apt,980,2,64,6.8885724595653635,7.460202536033221,0.8246575342465754,3,1.0986122886681098,3,67.14182282429898
579582203976762438,Central,Parthum Wan,Entire home/apt,2000,0,303,7.601402334583733,7.460202536033221,0.1698630136986301,2,0.0,1,14.920405072066442
589552812515129128,Central,Khlong Toei,Entire home/apt,1357,2,144,7.213768308118642,7.460202536033221,0.6054794520547946,3,1.0986122886681098,3,67.14182282429898
579595613436715399,Central,Khlong Toei,Entire home/apt,1854,19,333,7.5256399750415355,7.460202536033221,0.0876712328767123,2,2.995732273553991,3,44.761215216199325
579942268755902268,Central,Parthum Wan,Entire home/apt,1629,3,343,7.396335293800808,7.460202536033221,0.0602739726027397,2,1.3862943611198906,3,44.761215216199325
589658191095297391,Central,Vadhana,Entire home/apt,2350,0,365,7.762596048540069,7.460202536033221,0.0,1,0.0,1,7.460202536033221
580124663412014475,Central,Ratchathewi,Private room,1600,0,356,7.3783837129967145,7.313886831633462,0.024657534246575352,1,0.0,1,7.313886831633462
580127301462534228,Central,Parthum Wan,Private room,2080,0,352,7.640603826393634,7.313886831633462,0.03561643835616435,2,0.0,1,14.627773663266924
580129436643746169,Central,Ratchathewi,Private room,2150,0,355,7.67368812926773,7.313886831633462,0.0273972602739726,1,0.0,1,7.313886831633462
560449974606586821,Central,Khlong Toei,Entire home/apt,870,2,303,6.769641976852503,7.460202536033221,0.1698630136986301,2,1.0986122886681098,3,44.761215216199325
560700034632139199,Central,Vadhana,Entire home/apt,1300,4,190,7.170888478512505,7.460202536033221,0.4794520547945206,2,1.6094379124341003,3,44.761215216199325
562522878121990334,Central,Vadhana,Entire home/apt,5000,5,170,8.517393171418904,7.460202536033221,0.5342465753424658,3,1.791759469228055,3,67.14182282429898
580590208593633621,Central,Vadhana,Entire home/apt,2335,10,334,7.756195343948118,7.460202536033221,0.08493150684931505,2,2.3978952727983707,3,44.761215216199325
580590233019530648,Central,Khlong Toei,Entire home/apt,2835,6,93,7.950149887652018,7.460202536033221,0.7452054794520548,3,1.9459101490553132,3,67.14182282429898
601105073150259002,Central,Vadhana,Entire home/apt,1222,1,364,7.109062135687172,7.460202536033221,0.002739726027397249,1,0.6931471805599453,3,22.380607608099663
601151987007361433,Central,Ratchathewi,Entire home/apt,2103,33,108,7.651595573857601,7.460202536033221,0.7041095890410959,3,3.5263605246161616,3,67.14182282429898
601163300059844822,Central,Vadhana,Entire home/apt,1870,14,167,7.534228326274089,7.460202536033221,0.5424657534246575,3,2.70805020110221,3,67.14182282429898
601294385318380697,Central,Khlong Toei,Entire home/apt,1544,22,324,7.3427791893318455,7.460202536033221,0.11232876712328765,2,3.1354942159291497,3,44.761215216199325
590085195346151585,Central,Parthum Wan,Private room,1480,0,353,7.300472814267799,7.313886831633462,0.0328767123287671,1,0.0,1,7.313886831633462
590344042647056232,Central,Vadhana,Shared room,450,0,277,6.111467339502679,6.253828811575473,0.2410958904109589,2,0.0,1,12.507657623150946
591027224706885560,Central,Khlong Toei,Entire home/apt,1750,2,321,7.467942332285852,7.460202536033221,0.1205479452054794,2,1.0986122886681098,3,44.761215216199325
591035943963680615,Central,Khlong Toei,Entire home/apt,1750,1,348,7.467942332285852,7.460202536033221,0.046575342465753455,2,0.6931471805599453,3,44.761215216199325
591477247132356802,Central,Khlong Toei,Entire home/apt,2929,36,56,7.982757702011113,7.460202536033221,0.8465753424657534,3,3.6109179126442243,3,67.14182282429898
591711117594405325,Central,Khlong Toei,Entire home/apt,1176,4,324,7.0707241072602764,7.460202536033221,0.11232876712328765,2,1.6094379124341003,3,44.761215216199325
591789867189118675,Central,Vadhana,Entire home/apt,2000,27,220,7.601402334583733,7.460202536033221,0.3972602739726028,2,3.332204510175204,3,44.761215216199325
592639865547036968,Central,Khlong Toei,Entire home/apt,1581,14,240,7.366445148327599,7.460202536033221,0.34246575342465757,2,2.70805020110221,3,44.761215216199325
581700701970382327,Central,Khlong Toei,Entire home/apt,1931,1,331,7.566311014772463,7.460202536033221,0.0931506849315068,2,0.6931471805599453,3,44.761215216199325
594053698260122274,Central,Vadhana,Entire home/apt,2100,0,115,7.650168700845001,7.460202536033221,0.6849315068493151,3,0.0,1,22.380607608099663
